,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_8,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_13,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_0,NetworkSelectorDatasetInfo_COLON_darts_COLON_inputs_node_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_1,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_2,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_8,epoch,start_time,end_time,metric:val_accuracy [0.0; 100.0] (maximize),NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_5,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_9,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_10,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_4,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_12,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_6,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_7,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_normal_11,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_3,NetworkSelectorDatasetInfo_COLON_darts_COLON_edge_reduce_11,seed,status,config_id
33,skip_connect,1_3,dil_conv_5x5,1_2,0_3,sep_conv_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,0_1,skip_connect,max_pool_3x3,skip_connect,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,avg_pool_3x3,98,3234.0,3332.0,93.10524,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,33
34,sep_conv_3x3,2_3,avg_pool_3x3,0_3,1_4,max_pool_3x3,1_2,0_3,dil_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,0_2,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,skip_connect,avg_pool_3x3,98,3332.0,3430.0,92.219986,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,4321,success,34
35,sep_conv_5x5,0_3,dil_conv_5x5,0_3,1_2,max_pool_3x3,0_2,1_2,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,1_2,dil_conv_3x3,dil_conv_3x3,dil_conv_5x5,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,98,3430.0,3528.0,92.505646,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,4321,success,35
36,avg_pool_3x3,1_4,sep_conv_3x3,1_2,0_4,dil_conv_3x3,0_2,1_3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,1_2,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,98,3528.0,3626.0,93.1439,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,36
37,dil_conv_5x5,0_1,dil_conv_5x5,1_2,0_3,avg_pool_3x3,1_2,0_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,0_2,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,skip_connect,98,3626.0,3724.0,92.736115,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,sep_conv_3x3,skip_connect,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,max_pool_3x3,4321,success,37
38,max_pool_3x3,0_1,avg_pool_3x3,0_1,0_3,sep_conv_5x5,0_2,1_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,skip_connect,0_1,skip_connect,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,98,3724.0,3822.0,93.8473,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,38
39,skip_connect,0_4,skip_connect,0_3,0_1,max_pool_3x3,0_2,0_1,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,1_2,dil_conv_3x3,sep_conv_5x5,sep_conv_5x5,sep_conv_5x5,skip_connect,max_pool_3x3,max_pool_3x3,98,3822.0,3920.0,93.196266,sep_conv_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,39
40,dil_conv_5x5,3_4,max_pool_3x3,0_2,2_4,max_pool_3x3,1_2,2_3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,sep_conv_3x3,skip_connect,sep_conv_5x5,0_2,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,skip_connect,avg_pool_3x3,98,3920.0,4018.0,91.52861,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,skip_connect,dil_conv_5x5,max_pool_3x3,4321,success,40
41,max_pool_3x3,0_1,max_pool_3x3,0_3,1_2,max_pool_3x3,0_2,1_3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,0_2,sep_conv_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,avg_pool_3x3,skip_connect,98,4018.0,4116.0,92.42608,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,41
42,max_pool_3x3,1_3,skip_connect,2_3,0_1,max_pool_3x3,0_2,0_3,dil_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,skip_connect,0_1,dil_conv_3x3,avg_pool_3x3,avg_pool_3x3,sep_conv_5x5,max_pool_3x3,skip_connect,dil_conv_5x5,98,4116.0,4214.0,93.11025,max_pool_3x3,dil_conv_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,42
43,sep_conv_5x5,0_2,dil_conv_3x3,0_1,0_4,sep_conv_5x5,1_2,0_2,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,0_1,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,98,4214.0,4312.0,92.91335,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_3x3,4321,success,43
44,dil_conv_3x3,1_3,avg_pool_3x3,0_3,2_4,max_pool_3x3,0_2,1_2,dil_conv_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,skip_connect,skip_connect,1_2,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,4312.0,4410.0,92.28685,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,44
45,max_pool_3x3,1_3,dil_conv_3x3,0_2,1_3,max_pool_3x3,0_2,0_1,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,0_1,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,98,4410.0,4508.0,92.78841,avg_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_3x3,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,45
46,skip_connect,0_2,skip_connect,0_3,0_3,max_pool_3x3,0_2,1_3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,1_2,dil_conv_5x5,max_pool_3x3,dil_conv_5x5,dil_conv_5x5,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,98,4508.0,4606.0,92.564766,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,4321,success,46
47,skip_connect,1_4,avg_pool_3x3,0_3,0_1,max_pool_3x3,0_2,0_3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,0_1,sep_conv_5x5,dil_conv_3x3,sep_conv_5x5,skip_connect,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,98,4606.0,4704.0,93.162964,sep_conv_5x5,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,47
48,sep_conv_3x3,2_4,sep_conv_5x5,1_2,1_2,skip_connect,1_2,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,max_pool_3x3,0_1,dil_conv_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,98,4704.0,4802.0,93.238174,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_5x5,sep_conv_3x3,dil_conv_3x3,4321,success,48
49,dil_conv_5x5,0_1,dil_conv_3x3,2_3,0_3,max_pool_3x3,1_2,0_1,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,0_1,avg_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,98,4802.0,4900.0,91.864075,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,dil_conv_5x5,skip_connect,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,49
50,dil_conv_3x3,2_4,sep_conv_3x3,0_3,0_1,max_pool_3x3,1_2,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,dil_conv_5x5,0_2,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,98,4900.0,4998.0,92.406815,skip_connect,sep_conv_5x5,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,4321,success,50
51,sep_conv_3x3,0_1,dil_conv_3x3,0_3,1_3,max_pool_3x3,0_2,2_3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_3x3,1_2,dil_conv_5x5,sep_conv_3x3,dil_conv_3x3,sep_conv_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,98,4998.0,5096.0,93.05384,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,skip_connect,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,51
52,dil_conv_3x3,3_4,dil_conv_3x3,0_3,1_4,max_pool_3x3,1_2,0_1,sep_conv_5x5,sep_conv_5x5,dil_conv_5x5,dil_conv_5x5,max_pool_3x3,max_pool_3x3,1_2,sep_conv_5x5,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,98,5096.0,5194.0,92.23832,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,4321,success,52
53,sep_conv_3x3,1_2,skip_connect,1_2,2_4,dil_conv_3x3,1_2,0_2,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,0_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_5x5,max_pool_3x3,98,5194.0,5292.0,91.984406,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,sep_conv_3x3,4321,success,53
54,max_pool_3x3,3_4,dil_conv_5x5,1_2,0_1,sep_conv_5x5,0_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_3x3,skip_connect,1_2,sep_conv_5x5,skip_connect,dil_conv_5x5,avg_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,98,5292.0,5390.0,92.732,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,54
55,sep_conv_3x3,2_3,sep_conv_5x5,0_3,1_3,max_pool_3x3,0_2,2_3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_5x5,1_2,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,98,5390.0,5488.0,92.65117,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,4321,success,55
56,skip_connect,0_1,skip_connect,1_2,0_4,dil_conv_5x5,1_2,0_3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,0_2,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,98,5488.0,5586.0,92.86411,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,4321,success,56
57,avg_pool_3x3,2_3,max_pool_3x3,1_3,2_3,sep_conv_5x5,1_2,0_1,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,1_2,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,98,5586.0,5684.0,91.69217,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,sep_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,4321,success,57
58,dil_conv_5x5,0_2,skip_connect,0_2,3_4,max_pool_3x3,0_2,0_2,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,0_2,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,98,5684.0,5782.0,93.27153,skip_connect,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,58
59,avg_pool_3x3,2_4,max_pool_3x3,2_3,1_2,max_pool_3x3,1_2,2_3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,sep_conv_5x5,0_1,dil_conv_3x3,dil_conv_3x3,dil_conv_3x3,max_pool_3x3,skip_connect,sep_conv_3x3,dil_conv_5x5,98,5782.0,5880.0,92.77525,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,dil_conv_3x3,avg_pool_3x3,dil_conv_3x3,4321,success,59
60,dil_conv_5x5,1_4,dil_conv_3x3,0_1,3_4,avg_pool_3x3,0_2,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,sep_conv_3x3,0_2,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,98,5880.0,5978.0,92.58231,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,60
61,dil_conv_5x5,2_4,max_pool_3x3,0_1,3_4,dil_conv_3x3,0_2,0_1,max_pool_3x3,sep_conv_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_3x3,0_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,98,5978.0,6076.0,92.95554,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,skip_connect,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,4321,success,61
62,sep_conv_3x3,0_2,sep_conv_3x3,0_3,2_3,max_pool_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,avg_pool_3x3,1_2,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,98,6076.0,6174.0,91.94075,dil_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,skip_connect,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,dil_conv_3x3,4321,success,62
63,avg_pool_3x3,0_3,dil_conv_3x3,1_2,1_3,sep_conv_5x5,0_2,2_3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,skip_connect,1_2,max_pool_3x3,sep_conv_5x5,dil_conv_3x3,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,sep_conv_3x3,98,6174.0,6272.0,93.20802,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,4321,success,63
64,max_pool_3x3,1_2,sep_conv_5x5,2_3,3_4,max_pool_3x3,1_2,0_2,avg_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_5x5,0_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,98,6272.0,6370.0,91.51443,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,dil_conv_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,4321,success,64
65,sep_conv_3x3,2_3,sep_conv_3x3,0_1,2_4,sep_conv_3x3,0_2,1_2,max_pool_3x3,avg_pool_3x3,dil_conv_5x5,max_pool_3x3,skip_connect,avg_pool_3x3,0_2,skip_connect,max_pool_3x3,max_pool_3x3,dil_conv_5x5,skip_connect,sep_conv_3x3,max_pool_3x3,98,6370.0,6468.0,92.71915,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,skip_connect,4321,success,65
66,avg_pool_3x3,0_4,avg_pool_3x3,0_3,0_1,max_pool_3x3,1_2,0_3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,avg_pool_3x3,0_2,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,sep_conv_5x5,avg_pool_3x3,98,6468.0,6566.0,92.49962,dil_conv_5x5,avg_pool_3x3,dil_conv_5x5,sep_conv_5x5,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,4321,success,66
67,sep_conv_5x5,1_2,max_pool_3x3,0_1,3_4,dil_conv_5x5,0_2,1_3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,0_1,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,avg_pool_3x3,avg_pool_3x3,dil_conv_5x5,98,6566.0,6664.0,91.94082,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,4321,success,67
68,sep_conv_5x5,1_3,skip_connect,0_2,1_3,max_pool_3x3,1_2,0_1,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,skip_connect,0_2,avg_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,98,6664.0,6762.0,92.2547,dil_conv_5x5,max_pool_3x3,skip_connect,max_pool_3x3,max_pool_3x3,avg_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,skip_connect,max_pool_3x3,4321,success,68
69,dil_conv_5x5,3_4,sep_conv_5x5,1_2,0_2,avg_pool_3x3,1_2,2_3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,avg_pool_3x3,sep_conv_5x5,avg_pool_3x3,0_2,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,max_pool_3x3,sep_conv_5x5,98,6762.0,6860.0,93.04725,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,sep_conv_3x3,dil_conv_3x3,sep_conv_5x5,max_pool_3x3,4321,success,69
70,sep_conv_5x5,2_4,sep_conv_5x5,1_3,2_3,dil_conv_3x3,1_2,0_2,dil_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,sep_conv_3x3,sep_conv_5x5,1_2,avg_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,98,6860.0,6958.0,91.69531,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,avg_pool_3x3,dil_conv_3x3,4321,success,70
71,sep_conv_5x5,1_2,skip_connect,2_3,3_4,max_pool_3x3,0_2,1_3,dil_conv_3x3,skip_connect,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,0_2,avg_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,sep_conv_5x5,sep_conv_5x5,sep_conv_3x3,98,6958.0,7056.0,91.524765,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,sep_conv_5x5,sep_conv_5x5,max_pool_3x3,sep_conv_5x5,max_pool_3x3,max_pool_3x3,dil_conv_3x3,4321,success,71
72,max_pool_3x3,0_2,avg_pool_3x3,0_2,2_3,max_pool_3x3,1_2,1_3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_5x5,0_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,98,7056.0,7154.0,92.00794,dil_conv_5x5,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,skip_connect,sep_conv_5x5,skip_connect,dil_conv_5x5,sep_conv_5x5,avg_pool_3x3,dil_conv_5x5,4321,success,72
73,dil_conv_3x3,0_4,avg_pool_3x3,1_3,0_2,sep_conv_3x3,1_2,0_1,sep_conv_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,sep_conv_3x3,1_2,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,avg_pool_3x3,max_pool_3x3,max_pool_3x3,98,7154.0,7252.0,92.11399,max_pool_3x3,max_pool_3x3,max_pool_3x3,dil_conv_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,max_pool_3x3,sep_conv_3x3,max_pool_3x3,max_pool_3x3,4321,success,73
